cve_municipio,municipio,serie_sie,fecha,trimestre,remesas_musd
14007,San Juanito de Escobedo,SE41930,2016-01-01,2016-Q1,0.55837
14074,San Julián,SE41931,2016-01-01,2016-Q1,5.898981
14075,San Marcos,SE41932,2016-01-01,2016-Q1,0.17099
14076,San Martín de Bolaños,SE41933,2016-01-01,2016-Q1,0.49552
14077,San Martín Hidalgo,SE41934,2016-01-01,2016-Q1,3.605004
14078,San Miguel el Alto,SE41935,2016-01-01,2016-Q1,7.040188
14080,San Sebastián del Oeste,SE41936,2016-01-01,2016-Q1,1.022098
14081,Santa María de los Ángeles,SE41937,2016-01-01,2016-Q1,0.0
14056,Santa María del Oro,SE41938,2016-01-01,2016-Q1,0.001193
14082,Sayula,SE41939,2016-01-01,2016-Q1,3.309587
14083,Tala,SE41940,2016-01-01,2016-Q1,6.355741
14084,Talpa de Allende,SE41941,2016-01-01,2016-Q1,1.342246
14085,Tamazula de Gordiano,SE41942,2016-01-01,2016-Q1,8.533406
14086,Tapalpa,SE41943,2016-01-01,2016-Q1,1.392652
14087,Tecalitlán,SE41944,2016-01-01,2016-Q1,1.679892
14089,Techaluta de Montenegro,SE41945,2016-01-01,2016-Q1,0.0
14088,Tecolotlán,SE41946,2016-01-01,2016-Q1,4.119815
14090,Tenamaxtlán,SE41947,2016-01-01,2016-Q1,2.451081
14091,Teocaltiche,SE41948,2016-01-01,2016-Q1,8.51802
14092,Teocuitatlán de Corona,SE41949,2016-01-01,2016-Q1,2.290342
14093,Tepatitlán de Morelos,SE41950,2016-01-01,2016-Q1,18.242564
14094,Tequila,SE41951,2016-01-01,2016-Q1,4.141545
14095,Teuchitlán,SE41952,2016-01-01,2016-Q1,1.459674
14096,Tizapán el Alto,SE41953,2016-01-01,2016-Q1,7.850622
14097,Tlajomulco de Zúñiga,SE41954,2016-01-01,2016-Q1,8.828818
14098,San Pedro Tlaquepaque,SE41955,2016-01-01,2016-Q1,17.958486
14099,Tolimán,SE41956,2016-01-01,2016-Q1,0.563199
14100,Tomatlán,SE41957,2016-01-01,2016-Q1,3.496565
14101,Tonalá,SE41958,2016-01-01,2016-Q1,17.163435
14102,Tonaya,SE41959,2016-01-01,2016-Q1,1.5684
14103,Tonila,SE41960,2016-01-01,2016-Q1,0.238961
14104,Totatiche,SE41961,2016-01-01,2016-Q1,0.232504
14105,Tototlán,SE41962,2016-01-01,2016-Q1,3.843301
14106,Tuxcacuesco,SE41963,2016-01-01,2016-Q1,0.533438
14107,Tuxcueca,SE41964,2016-01-01,2016-Q1,0.007075
14108,Tuxpan,SE41965,2016-01-01,2016-Q1,2.339468
14109,Unión de San Antonio,SE41966,2016-01-01,2016-Q1,1.75594
14110,Unión de Tula,SE41967,2016-01-01,2016-Q1,6.085113
14111,Valle de Guadalupe,SE41968,2016-01-01,2016-Q1,1.298589
14112,Valle de Juárez,SE41969,2016-01-01,2016-Q1,0.047575
14114,Villa Corona,SE41970,2016-01-01,2016-Q1,0.918253
14115,Villa Guerrero,SE41971,2016-01-01,2016-Q1,0.249431
14116,Villa Hidalgo,SE41972,2016-01-01,2016-Q1,5.866882
14068,Villa Purificación,SE41973,2016-01-01,2016-Q1,2.704415
14118,Yahualica de González Gallo,SE41974,2016-01-01,2016-Q1,4.044249
14119,Zacoalco de Torres,SE41975,2016-01-01,2016-Q1,5.57599
14120,Zapopan,SE41976,2016-01-01,2016-Q1,42.165693
14121,Zapotiltic,SE41977,2016-01-01,2016-Q1,2.607011
14122,Zapotitlán de Vadillo,SE41978,2016-01-01,2016-Q1,0.962431
14123,Zapotlán del Rey,SE41979,2016-01-01,2016-Q1,1.376876
14023,Zapotlán el Grande,SE41980,2016-01-01,2016-Q1,9.408863
14124,Zapotlanejo,SE41981,2016-01-01,2016-Q1,11.693997
14001,Acatic,SE41857,2016-04-01,2016-Q2,4.156118
14002,Acatlán de Juárez,SE41858,2016-04-01,2016-Q2,3.110342
14003,Ahualulco de Mercado,SE41859,2016-04-01,2016-Q2,4.29158
14004,Amacueca,SE41860,2016-04-01,2016-Q2,0.112939
14005,Amatitán,SE41861,2016-04-01,2016-Q2,2.044476
14006,Ameca,SE41862,2016-04-01,2016-Q2,13.897622
14008,Arandas,SE41863,2016-04-01,2016-Q2,14.108172
14010,Atemajac de Brizuela,SE41864,2016-04-01,2016-Q2,0.438357
14011,Atengo,SE41865,2016-04-01,2016-Q2,0.78534
14012,Atenguillo,SE41866,2016-04-01,2016-Q2,1.847937
14013,Atotonilco el Alto,SE41867,2016-04-01,2016-Q2,10.404086
14014,Atoyac,SE41868,2016-04-01,2016-Q2,2.082974
14015,Autlán de Navarro,SE41869,2016-04-01,2016-Q2,7.774438
14016,Ayotlán,SE41870,2016-04-01,2016-Q2,4.455955
14017,Ayutla,SE41871,2016-04-01,2016-Q2,3.283824
14019,Bolaños,SE41872,2016-04-01,2016-Q2,0.339215
14020,Cabo Corrientes,SE41873,2016-04-01,2016-Q2,0.484012
14117,Cañadas de Obregón,SE41874,2016-04-01,2016-Q2,1.478457
14021,Casimiro Castillo,SE41875,2016-04-01,2016-Q2,5.060626
14030,Chapala,SE41876,2016-04-01,2016-Q2,6.003819
14031,Chimaltitán,SE41877,2016-04-01,2016-Q2,0.035146
14032,Chiquilistlán,SE41878,2016-04-01,2016-Q2,1.395093
14022,Cihuatlán,SE41879,2016-04-01,2016-Q2,3.97634
14024,Cocula,SE41880,2016-04-01,2016-Q2,6.127191
14025,Colotlán,SE41881,2016-04-01,2016-Q2,4.241287
14026,Concepción de Buenos Aires,SE41882,2016-04-01,2016-Q2,1.089426
14027,Cuautitlán de García Barragán,SE41883,2016-04-01,2016-Q2,1.760833
14028,Cuautla,SE41884,2016-04-01,2016-Q2,1.256234
14029,Cuquío,SE41885,2016-04-01,2016-Q2,5.088958
14033,Degollado,SE41886,2016-04-01,2016-Q2,9.812317
14034,Ejutla,SE41887,2016-04-01,2016-Q2,1.001891
14009,El Arenal,SE41888,2016-04-01,2016-Q2,0.856427
14037,El Grullo,SE41889,2016-04-01,2016-Q2,9.874822
14054,El Limón,SE41890,2016-04-01,2016-Q2,0.69151
14070,El Salto,SE41891,2016-04-01,2016-Q2,5.39111
14035,Encarnación de Díaz,SE41892,2016-04-01,2016-Q2,11.182095
14036,Etzatlán,SE41893,2016-04-01,2016-Q2,3.99797
14079,Gómez Farías,SE41894,2016-04-01,2016-Q2,1.098655
14038,Guachinango,SE41895,2016-04-01,2016-Q2,1.127778
14039,Guadalajara,SE41896,2016-04-01,2016-Q2,92.753457
14040,Hostotipaquillo,SE41897,2016-04-01,2016-Q2,0.4373
14041,Huejúcar,SE41898,2016-04-01,2016-Q2,2.089693
14042,Huejuquilla el Alto,SE41899,2016-04-01,2016-Q2,4.906087
14044,Ixtlahuacán de los Membrillos,SE41900,2016-04-01,2016-Q2,1.124967
14045,Ixtlahuacán del Río,SE41901,2016-04-01,2016-Q2,2.828813
14046,Jalostotitlán,SE41902,2016-04-01,2016-Q2,5.205447
14047,Jamay,SE41903,2016-04-01,2016-Q2,2.121694
14048,Jesús María,SE41904,2016-04-01,2016-Q2,5.150128
14049,Jilotlán de los Dolores,SE41905,2016-04-01,2016-Q2,0.260848
14050,Jocotepec,SE41906,2016-04-01,2016-Q2,5.663647
14051,Juanacatlán,SE41907,2016-04-01,2016-Q2,0.534093
14052,Juchitlán,SE41908,2016-04-01,2016-Q2,1.425896
14018,La Barca,SE41909,2016-04-01,2016-Q2,14.770377
14043,La Huerta,SE41910,2016-04-01,2016-Q2,2.969733
14057,La Manzanilla de la Paz,SE41911,2016-04-01,2016-Q2,1.883243
14053,Lagos de Moreno,SE41912,2016-04-01,2016-Q2,16.07339
14055,Magdalena,SE41913,2016-04-01,2016-Q2,4.527503
14058,Mascota,SE41914,2016-04-01,2016-Q2,3.523784
14059,Mazamitla,SE41915,2016-04-01,2016-Q2,3.160019
14060,Mexticacán,SE41916,2016-04-01,2016-Q2,1.199644
14061,Mezquitic,SE41917,2016-04-01,2016-Q2,1.397256
14062,Mixtlán,SE41918,2016-04-01,2016-Q2,0.807572
14063,Ocotlán,SE41919,2016-04-01,2016-Q2,9.312695
14064,Ojuelos de Jalisco,SE41920,2016-04-01,2016-Q2,11.483483
14065,Pihuamo,SE41921,2016-04-01,2016-Q2,2.118586
14066,Poncitlán,SE41922,2016-04-01,2016-Q2,6.714619
14067,Puerto Vallarta,SE41923,2016-04-01,2016-Q2,16.542862
14069,Quitupan,SE41924,2016-04-01,2016-Q2,2.342418
14071,San Cristóbal de la Barranca,SE41925,2016-04-01,2016-Q2,0.0
14072,San Diego de Alejandría,SE41926,2016-04-01,2016-Q2,0.926304
14113,San Gabriel,SE41927,2016-04-01,2016-Q2,2.65718
14073,San Juan de los Lagos,SE41929,2016-04-01,2016-Q2,8.151017
14007,San Juanito de Escobedo,SE41930,2016-04-01,2016-Q2,0.704296
14074,San Julián,SE41931,2016-04-01,2016-Q2,6.08472
14075,San Marcos,SE41932,2016-04-01,2016-Q2,0.225526
14076,San Martín de Bolaños,SE41933,2016-04-01,2016-Q2,0.55567
14077,San Martín Hidalgo,SE41934,2016-04-01,2016-Q2,4.36856
14078,San Miguel el Alto,SE41935,2016-04-01,2016-Q2,7.370545
14080,San Sebastián del Oeste,SE41936,2016-04-01,2016-Q2,1.21466
14081,Santa María de los Ángeles,SE41937,2016-04-01,2016-Q2,0.0
14056,Santa María del Oro,SE41938,2016-04-01,2016-Q2,0.000665
14082,Sayula,SE41939,2016-04-01,2016-Q2,3.659126
14083,Tala,SE41940,2016-04-01,2016-Q2,6.755874
14084,Talpa de Allende,SE41941,2016-04-01,2016-Q2,1.869169
14085,Tamazula de Gordiano,SE41942,2016-04-01,2016-Q2,9.137629
14086,Tapalpa,SE41943,2016-04-01,2016-Q2,1.716645
14087,Tecalitlán,SE41944,2016-04-01,2016-Q2,1.737356
14089,Techaluta de Montenegro,SE41945,2016-04-01,2016-Q2,0.0
14088,Tecolotlán,SE41946,2016-04-01,2016-Q2,5.151622
14090,Tenamaxtlán,SE41947,2016-04-01,2016-Q2,2.748863
14091,Teocaltiche,SE41948,2016-04-01,2016-Q2,10.196072
14092,Teocuitatlán de Corona,SE41949,2016-04-01,2016-Q2,2.836149
14093,Tepatitlán de Morelos,SE41950,2016-04-01,2016-Q2,19.763968
14094,Tequila,SE41951,2016-04-01,2016-Q2,4.20413
14095,Teuchitlán,SE41952,2016-04-01,2016-Q2,2.009089
14096,Tizapán el Alto,SE41953,2016-04-01,2016-Q2,9.950545
14097,Tlajomulco de Zúñiga,SE41954,2016-04-01,2016-Q2,9.452231
14098,San Pedro Tlaquepaque,SE41955,2016-04-01,2016-Q2,19.394276
14099,Tolimán,SE41956,2016-04-01,2016-Q2,0.794768
14100,Tomatlán,SE41957,2016-04-01,2016-Q2,3.894031
14101,Tonalá,SE41958,2016-04-01,2016-Q2,18.659852
14102,Tonaya,SE41959,2016-04-01,2016-Q2,2.21352
14103,Tonila,SE41960,2016-04-01,2016-Q2,0.323307
14104,Totatiche,SE41961,2016-04-01,2016-Q2,0.258604
14105,Tototlán,SE41962,2016-04-01,2016-Q2,4.438712
14106,Tuxcacuesco,SE41963,2016-04-01,2016-Q2,0.689158
14107,Tuxcueca,SE41964,2016-04-01,2016-Q2,0.010227
14108,Tuxpan,SE41965,2016-04-01,2016-Q2,2.635369
14109,Unión de San Antonio,SE41966,2016-04-01,2016-Q2,2.118547
14110,Unión de Tula,SE41967,2016-04-01,2016-Q2,7.353771
14111,Valle de Guadalupe,SE41968,2016-04-01,2016-Q2,1.478054
14112,Valle de Juárez,SE41969,2016-04-01,2016-Q2,0.045164
14114,Villa Corona,SE41970,2016-04-01,2016-Q2,1.332461
14115,Villa Guerrero,SE41971,2016-04-01,2016-Q2,0.244934
14116,Villa Hidalgo,SE41972,2016-04-01,2016-Q2,7.789934
14068,Villa Purificación,SE41973,2016-04-01,2016-Q2,2.86513
14118,Yahualica de González Gallo,SE41974,2016-04-01,2016-Q2,4.451937
14119,Zacoalco de Torres,SE41975,2016-04-01,2016-Q2,6.537966
14120,Zapopan,SE41976,2016-04-01,2016-Q2,46.161967
14121,Zapotiltic,SE41977,2016-04-01,2016-Q2,3.042001
14122,Zapotitlán de Vadillo,SE41978,2016-04-01,2016-Q2,1.189437
14123,Zapotlán del Rey,SE41979,2016-04-01,2016-Q2,1.405895
14023,Zapotlán el Grande,SE41980,2016-04-01,2016-Q2,9.827254
14124,Zapotlanejo,SE41981,2016-04-01,2016-Q2,12.80237
14001,Acatic,SE41857,2016-07-01,2016-Q3,3.403935
14002,Acatlán de Juárez,SE41858,2016-07-01,2016-Q3,2.936328
14003,Ahualulco de Mercado,SE41859,2016-07-01,2016-Q3,4.242072
14004,Amacueca,SE41860,2016-07-01,2016-Q3,0.091764
14005,Amatitán,SE41861,2016-07-01,2016-Q3,2.103425
14006,Ameca,SE41862,2016-07-01,2016-Q3,12.825563
14008,Arandas,SE41863,2016-07-01,2016-Q3,13.804038
14010,Atemajac de Brizuela,SE41864,2016-07-01,2016-Q3,0.447643
14011,Atengo,SE41865,2016-07-01,2016-Q3,0.801245
14012,Atenguillo,SE41866,2016-07-01,2016-Q3,1.695141
14013,Atotonilco el Alto,SE41867,2016-07-01,2016-Q3,9.766363
14014,Atoyac,SE41868,2016-07-01,2016-Q3,1.801333
14015,Autlán de Navarro,SE41869,2016-07-01,2016-Q3,7.258003
14016,Ayotlán,SE41870,2016-07-01,2016-Q3,4.353935
14017,Ayutla,SE41871,2016-07-01,2016-Q3,3.496232
14019,Bolaños,SE41872,2016-07-01,2016-Q3,0.31185
14020,Cabo Corrientes,SE41873,2016-07-01,2016-Q3,0.501785
14117,Cañadas de Obregón,SE41874,2016-07-01,2016-Q3,1.503473
14021,Casimiro Castillo,SE41875,2016-07-01,2016-Q3,5.508364
14030,Chapala,SE41876,2016-07-01,2016-Q3,5.827108
14031,Chimaltitán,SE41877,2016-07-01,2016-Q3,0.019207
14032,Chiquilistlán,SE41878,2016-07-01,2016-Q3,1.312423
14022,Cihuatlán,SE41879,2016-07-01,2016-Q3,3.786804
14024,Cocula,SE41880,2016-07-01,2016-Q3,5.679325
14025,Colotlán,SE41881,2016-07-01,2016-Q3,4.31475
14026,Concepción de Buenos Aires,SE41882,2016-07-01,2016-Q3,1.039321
14027,Cuautitlán de García Barragán,SE41883,2016-07-01,2016-Q3,1.408551
14028,Cuautla,SE41884,2016-07-01,2016-Q3,0.756144
14029,Cuquío,SE41885,2016-07-01,2016-Q3,5.019845
14033,Degollado,SE41886,2016-07-01,2016-Q3,9.108089
14034,Ejutla,SE41887,2016-07-01,2016-Q3,0.794568
14009,El Arenal,SE41888,2016-07-01,2016-Q3,0.883394
14037,El Grullo,SE41889,2016-07-01,2016-Q3,9.178961
14054,El Limón,SE41890,2016-07-01,2016-Q3,0.554748
14070,El Salto,SE41891,2016-07-01,2016-Q3,5.121497
14035,Encarnación de Díaz,SE41892,2016-07-01,2016-Q3,10.311111
14036,Etzatlán,SE41893,2016-07-01,2016-Q3,3.767039
14079,Gómez Farías,SE41894,2016-07-01,2016-Q3,1.134744
14038,Guachinango,SE41895,2016-07-01,2016-Q3,0.984991
14039,Guadalajara,SE41896,2016-07-01,2016-Q3,91.888394
14040,Hostotipaquillo,SE41897,2016-07-01,2016-Q3,0.358761
14041,Huejúcar,SE41898,2016-07-01,2016-Q3,2.426642
14042,Huejuquilla el Alto,SE41899,2016-07-01,2016-Q3,5.325098
14044,Ixtlahuacán de los Membrillos,SE41900,2016-07-01,2016-Q3,0.993717
14045,Ixtlahuacán del Río,SE41901,2016-07-01,2016-Q3,2.786584
14046,Jalostotitlán,SE41902,2016-07-01,2016-Q3,5.642947
14047,Jamay,SE41903,2016-07-01,2016-Q3,2.025268
14048,Jesús María,SE41904,2016-07-01,2016-Q3,4.813739
14049,Jilotlán de los Dolores,SE41905,2016-07-01,2016-Q3,0.268082
14050,Jocotepec,SE41906,2016-07-01,2016-Q3,5.67875
14051,Juanacatlán,SE41907,2016-07-01,2016-Q3,0.545822
14052,Juchitlán,SE41908,2016-07-01,2016-Q3,1.472541
14018,La Barca,SE41909,2016-07-01,2016-Q3,13.735789
14043,La Huerta,SE41910,2016-07-01,2016-Q3,3.081064
14057,La Manzanilla de la Paz,SE41911,2016-07-01,2016-Q3,1.837859
14053,Lagos de Moreno,SE41912,2016-07-01,2016-Q3,16.100618
14055,Magdalena,SE41913,2016-07-01,2016-Q3,4.51051
14058,Mascota,SE41914,2016-07-01,2016-Q3,3.480642
14059,Mazamitla,SE41915,2016-07-01,2016-Q3,2.835184
14060,Mexticacán,SE41916,2016-07-01,2016-Q3,1.235121
14061,Mezquitic,SE41917,2016-07-01,2016-Q3,1.279469
14062,Mixtlán,SE41918,2016-07-01,2016-Q3,0.621834
14063,Ocotlán,SE41919,2016-07-01,2016-Q3,8.999781
14064,Ojuelos de Jalisco,SE41920,2016-07-01,2016-Q3,11.588417
14065,Pihuamo,SE41921,2016-07-01,2016-Q3,2.278056
14066,Poncitlán,SE41922,2016-07-01,2016-Q3,6.273066
14067,Puerto Vallarta,SE41923,2016-07-01,2016-Q3,17.465855
14069,Quitupan,SE41924,2016-07-01,2016-Q3,2.576984
14071,San Cristóbal de la Barranca,SE41925,2016-07-01,2016-Q3,0.000305
14072,San Diego de Alejandría,SE41926,2016-07-01,2016-Q3,0.865286
14113,San Gabriel,SE41927,2016-07-01,2016-Q3,2.35155
14073,San Juan de los Lagos,SE41929,2016-07-01,2016-Q3,8.09046
14007,San Juanito de Escobedo,SE41930,2016-07-01,2016-Q3,0.838632
14074,San Julián,SE41931,2016-07-01,2016-Q3,5.608384
14075,San Marcos,SE41932,2016-07-01,2016-Q3,0.176457
14076,San Martín de Bolaños,SE41933,2016-07-01,2016-Q3,0.542985
14077,San Martín Hidalgo,SE41934,2016-07-01,2016-Q3,4.408658
14078,San Miguel el Alto,SE41935,2016-07-01,2016-Q3,7.692647
14080,San Sebastián del Oeste,SE41936,2016-07-01,2016-Q3,0.908594
14081,Santa María de los Ángeles,SE41937,2016-07-01,2016-Q3,0.0
14056,Santa María del Oro,SE41938,2016-07-01,2016-Q3,0.001077
14082,Sayula,SE41939,2016-07-01,2016-Q3,3.452967
14083,Tala,SE41940,2016-07-01,2016-Q3,6.587909
14084,Talpa de Allende,SE41941,2016-07-01,2016-Q3,1.777468
14085,Tamazula de Gordiano,SE41942,2016-07-01,2016-Q3,8.649126
14086,Tapalpa,SE41943,2016-07-01,2016-Q3,1.901433
14087,Tecalitlán,SE41944,2016-07-01,2016-Q3,1.62871
14089,Techaluta de Montenegro,SE41945,2016-07-01,2016-Q3,0.0
14088,Tecolotlán,SE41946,2016-07-01,2016-Q3,5.156418
14090,Tenamaxtlán,SE41947,2016-07-01,2016-Q3,2.341476
14091,Teocaltiche,SE41948,2016-07-01,2016-Q3,10.142385
14092,Teocuitatlán de Corona,SE41949,2016-07-01,2016-Q3,2.27565
14093,Tepatitlán de Morelos,SE41950,2016-07-01,2016-Q3,19.984787
14094,Tequila,SE41951,2016-07-01,2016-Q3,4.238616
14095,Teuchitlán,SE41952,2016-07-01,2016-Q3,1.669304
14096,Tizapán el Alto,SE41953,2016-07-01,2016-Q3,10.034088
14097,Tlajomulco de Zúñiga,SE41954,2016-07-01,2016-Q3,9.994033
14098,San Pedro Tlaquepaque,SE41955,2016-07-01,2016-Q3,19.342652
14099,Tolimán,SE41956,2016-07-01,2016-Q3,0.730798
14100,Tomatlán,SE41957,2016-07-01,2016-Q3,3.993357
14101,Tonalá,SE41958,2016-07-01,2016-Q3,18.674807
14102,Tonaya,SE41959,2016-07-01,2016-Q3,1.912004
14103,Tonila,SE41960,2016-07-01,2016-Q3,0.254012
14104,Totatiche,SE41961,2016-07-01,2016-Q3,0.2136
14105,Tototlán,SE41962,2016-07-01,2016-Q3,4.231884
14106,Tuxcacuesco,SE41963,2016-07-01,2016-Q3,0.597397
14107,Tuxcueca,SE41964,2016-07-01,2016-Q3,0.018018
14108,Tuxpan,SE41965,2016-07-01,2016-Q3,2.52388
14109,Unión de San Antonio,SE41966,2016-07-01,2016-Q3,1.944404
14110,Unión de Tula,SE41967,2016-07-01,2016-Q3,6.80084
14111,Valle de Guadalupe,SE41968,2016-07-01,2016-Q3,1.358514
14112,Valle de Juárez,SE41969,2016-07-01,2016-Q3,0.011332
14114,Villa Corona,SE41970,2016-07-01,2016-Q3,1.266616
14115,Villa Guerrero,SE41971,2016-07-01,2016-Q3,0.150611
14116,Villa Hidalgo,SE41972,2016-07-01,2016-Q3,8.4043
14068,Villa Purificación,SE41973,2016-07-01,2016-Q3,2.959211
14118,Yahualica de González Gallo,SE41974,2016-07-01,2016-Q3,4.985341
14119,Zacoalco de Torres,SE41975,2016-07-01,2016-Q3,6.285263
14120,Zapopan,SE41976,2016-07-01,2016-Q3,45.923352
14121,Zapotiltic,SE41977,2016-07-01,2016-Q3,2.94066
14122,Zapotitlán de Vadillo,SE41978,2016-07-01,2016-Q3,1.250132
14123,Zapotlán del Rey,SE41979,2016-07-01,2016-Q3,1.493733
14023,Zapotlán el Grande,SE41980,2016-07-01,2016-Q3,9.651723
14124,Zapotlanejo,SE41981,2016-07-01,2016-Q3,12.388452
14001,Acatic,SE41857,2016-10-01,2016-Q4,3.574785
14002,Acatlán de Juárez,SE41858,2016-10-01,2016-Q4,3.011326
14003,Ahualulco de Mercado,SE41859,2016-10-01,2016-Q4,4.280269
14004,Amacueca,SE41860,2016-10-01,2016-Q4,0.068196
14005,Amatitán,SE41861,2016-10-01,2016-Q4,2.0922
14006,Ameca,SE41862,2016-10-01,2016-Q4,14.196606
14008,Arandas,SE41863,2016-10-01,2016-Q4,14.15448
14010,Atemajac de Brizuela,SE41864,2016-10-01,2016-Q4,0.37886
14011,Atengo,SE41865,2016-10-01,2016-Q4,0.769144
14012,Atenguillo,SE41866,2016-10-01,2016-Q4,1.879448
14013,Atotonilco el Alto,SE41867,2016-10-01,2016-Q4,9.507767
14014,Atoyac,SE41868,2016-10-01,2016-Q4,1.630632
14015,Autlán de Navarro,SE41869,2016-10-01,2016-Q4,7.69085
14016,Ayotlán,SE41870,2016-10-01,2016-Q4,4.390892
14017,Ayutla,SE41871,2016-10-01,2016-Q4,3.732499
14019,Bolaños,SE41872,2016-10-01,2016-Q4,0.319165
14020,Cabo Corrientes,SE41873,2016-10-01,2016-Q4,0.508799
14117,Cañadas de Obregón,SE41874,2016-10-01,2016-Q4,1.255328
14021,Casimiro Castillo,SE41875,2016-10-01,2016-Q4,5.570058
14030,Chapala,SE41876,2016-10-01,2016-Q4,5.724913
14031,Chimaltitán,SE41877,2016-10-01,2016-Q4,0.030331
14032,Chiquilistlán,SE41878,2016-10-01,2016-Q4,1.456797
14022,Cihuatlán,SE41879,2016-10-01,2016-Q4,3.913336
14024,Cocula,SE41880,2016-10-01,2016-Q4,6.349524
14025,Colotlán,SE41881,2016-10-01,2016-Q4,4.363455
14026,Concepción de Buenos Aires,SE41882,2016-10-01,2016-Q4,1.243389
14027,Cuautitlán de García Barragán,SE41883,2016-10-01,2016-Q4,1.476725
14028,Cuautla,SE41884,2016-10-01,2016-Q4,0.585313
14029,Cuquío,SE41885,2016-10-01,2016-Q4,5.243798
14033,Degollado,SE41886,2016-10-01,2016-Q4,10.33246
14034,Ejutla,SE41887,2016-10-01,2016-Q4,0.874722
14009,El Arenal,SE41888,2016-10-01,2016-Q4,0.833822
14037,El Grullo,SE41889,2016-10-01,2016-Q4,10.070309
14054,El Limón,SE41890,2016-10-01,2016-Q4,0.583878
14070,El Salto,SE41891,2016-10-01,2016-Q4,5.301646
14035,Encarnación de Díaz,SE41892,2016-10-01,2016-Q4,10.271601
14036,Etzatlán,SE41893,2016-10-01,2016-Q4,3.671786
14079,Gómez Farías,SE41894,2016-10-01,2016-Q4,1.188758
14038,Guachinango,SE41895,2016-10-01,2016-Q4,0.953245
14039,Guadalajara,SE41896,2016-10-01,2016-Q4,92.379062
14040,Hostotipaquillo,SE41897,2016-10-01,2016-Q4,0.349681
14041,Huejúcar,SE41898,2016-10-01,2016-Q4,2.52268
14042,Huejuquilla el Alto,SE41899,2016-10-01,2016-Q4,5.161291
14044,Ixtlahuacán de los Membrillos,SE41900,2016-10-01,2016-Q4,1.012338
14045,Ixtlahuacán del Río,SE41901,2016-10-01,2016-Q4,2.802455
14046,Jalostotitlán,SE41902,2016-10-01,2016-Q4,4.984572
14047,Jamay,SE41903,2016-10-01,2016-Q4,2.14637
14048,Jesús María,SE41904,2016-10-01,2016-Q4,4.829058
14049,Jilotlán de los Dolores,SE41905,2016-10-01,2016-Q4,0.429672
14050,Jocotepec,SE41906,2016-10-01,2016-Q4,5.651795
14051,Juanacatlán,SE41907,2016-10-01,2016-Q4,0.544671
14052,Juchitlán,SE41908,2016-10-01,2016-Q4,1.379014
14018,La Barca,SE41909,2016-10-01,2016-Q4,12.560149
14043,La Huerta,SE41910,2016-10-01,2016-Q4,2.985751
14057,La Manzanilla de la Paz,SE41911,2016-10-01,2016-Q4,1.739273
14053,Lagos de Moreno,SE41912,2016-10-01,2016-Q4,15.97281
14055,Magdalena,SE41913,2016-10-01,2016-Q4,4.306643
14058,Mascota,SE41914,2016-10-01,2016-Q4,3.71574
14059,Mazamitla,SE41915,2016-10-01,2016-Q4,2.571764
14060,Mexticacán,SE41916,2016-10-01,2016-Q4,1.244938
14061,Mezquitic,SE41917,2016-10-01,2016-Q4,1.554458
14062,Mixtlán,SE41918,2016-10-01,2016-Q4,0.6946
14063,Ocotlán,SE41919,2016-10-01,2016-Q4,9.221144
14064,Ojuelos de Jalisco,SE41920,2016-10-01,2016-Q4,11.352638
14065,Pihuamo,SE41921,2016-10-01,2016-Q4,2.199335
14066,Poncitlán,SE41922,2016-10-01,2016-Q4,6.237796
14067,Puerto Vallarta,SE41923,2016-10-01,2016-Q4,18.711676
14069,Quitupan,SE41924,2016-10-01,2016-Q4,2.835985
14071,San Cristóbal de la Barranca,SE41925,2016-10-01,2016-Q4,0.000657
14072,San Diego de Alejandría,SE41926,2016-10-01,2016-Q4,0.924115
14113,San Gabriel,SE41927,2016-10-01,2016-Q4,2.639179
14073,San Juan de los Lagos,SE41929,2016-10-01,2016-Q4,8.171381
14007,San Juanito de Escobedo,SE41930,2016-10-01,2016-Q4,0.734078
14074,San Julián,SE41931,2016-10-01,2016-Q4,5.675216
14075,San Marcos,SE41932,2016-10-01,2016-Q4,0.144079
14076,San Martín de Bolaños,SE41933,2016-10-01,2016-Q4,0.512964
14077,San Martín Hidalgo,SE41934,2016-10-01,2016-Q4,4.800195
14078,San Miguel el Alto,SE41935,2016-10-01,2016-Q4,6.922405
14080,San Sebastián del Oeste,SE41936,2016-10-01,2016-Q4,1.101351
14081,Santa María de los Ángeles,SE41937,2016-10-01,2016-Q4,0.0
14056,Santa María del Oro,SE41938,2016-10-01,2016-Q4,0.000811
14082,Sayula,SE41939,2016-10-01,2016-Q4,3.531286
14083,Tala,SE41940,2016-10-01,2016-Q4,6.613078
14084,Talpa de Allende,SE41941,2016-10-01,2016-Q4,1.980166
14085,Tamazula de Gordiano,SE41942,2016-10-01,2016-Q4,9.610734
14086,Tapalpa,SE41943,2016-10-01,2016-Q4,1.763601
14087,Tecalitlán,SE41944,2016-10-01,2016-Q4,1.73667
14089,Techaluta de Montenegro,SE41945,2016-10-01,2016-Q4,0.00262
14088,Tecolotlán,SE41946,2016-10-01,2016-Q4,5.342011
14090,Tenamaxtlán,SE41947,2016-10-01,2016-Q4,2.504575
14091,Teocaltiche,SE41948,2016-10-01,2016-Q4,9.995202
14092,Teocuitatlán de Corona,SE41949,2016-10-01,2016-Q4,2.6012
14093,Tepatitlán de Morelos,SE41950,2016-10-01,2016-Q4,19.950194
