id_hogar,cve_municipio,municipio,pa_mediana_remesa,pa_media_remesa,pa_desv_remesa,pa_cv_remesa,pa_pendiente_24m,pa_pendiente_norm,pa_n_meses_sin_envio,pa_max_racha_sin_envio,pa_fuerza_estacional,pa_antiguedad_meses,pa_cuota_propuesta_mxn,pa_ratio_remesa_cuota,pb_edad,pb_genero_F,pb_n_dependientes,pb_escolaridad_ord,pb_vivienda_propia,pb_vivienda_rentada,pc_iim_dp2,pc_pct_viv_remesas,pc_pct_viv_emigrantes,pc_imn_2020,pc_escolaridad_promedio_mun,pc_pct_pob_ocupada_2sm,pc_score_regional,pc_sub_capacidad_pago,pc_sub_intensidad_migratoria
H007944,14098,San Pedro Tlaquepaque,581.774,575.7993681818181,158.37296646657904,0.27504887156557317,-2.211558826086956,-0.003801405401559636,2,1,0.41790109450496626,63,7930.659891297954,1.3204364004426035,37.0,1.0,2.0,3.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007945,14098,San Pedro Tlaquepaque,152.2695,149.39407826086955,40.47568945544469,0.27093235506140134,1.5939832173913044,0.010468171350081957,1,1,1.0,58,2018.7370140792789,1.357705823435386,50.0,1.0,3.0,2.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007946,14098,San Pedro Tlaquepaque,293.2487,310.6420583333333,79.06946207718616,0.2545355979850641,0.8667380869565225,0.0029556417026112055,0,0,0.0,74,4612.896959983226,1.144286691376517,32.0,1.0,2.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007947,14098,San Pedro Tlaquepaque,396.5648,418.552325,129.993768355701,0.3105794917175553,10.580398217391304,0.02668012445227439,4,2,0.9585804008034484,37,6435.309817463005,1.109218763738415,53.0,0.0,0.0,3.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007948,14098,San Pedro Tlaquepaque,209.53475,222.18925909090905,68.2752335177514,0.3072841315421845,2.5243429130434776,0.01204737120235893,2,1,0.8405523833040424,31,3438.1231888481943,1.097001268667029,62.0,0.0,1.0,0.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007949,14098,San Pedro Tlaquepaque,269.3715,289.5054523809524,83.48823238116627,0.288382245289482,1.768739173913043,0.0065661704148844355,3,2,0.9911408286330757,82,4867.455301065982,0.9961441246184899,65.0,1.0,2.0,2.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007950,14098,San Pedro Tlaquepaque,75.10405,79.49731666666666,16.670332210603483,0.20969679115714576,-0.0546292173913042,-0.0007273804460785297,0,0,0.9603355612133097,53,1274.3772896447626,1.060810570766558,54.0,1.0,1.0,2.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007951,14098,San Pedro Tlaquepaque,177.5702,201.73604347826083,86.00102599314428,0.4263047123872626,0.7116919130434789,0.004007946789739939,1,1,0.600115197711589,28,2963.024495638247,1.078716562993352,28.0,0.0,4.0,3.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007952,14098,San Pedro Tlaquepaque,246.95704999999998,239.7194590909091,44.798242729860334,0.18687778997895804,-2.2827988260869563,-0.009243707867772783,2,1,1.0,58,3702.627467379824,1.2005601263325794,47.0,1.0,4.0,2.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007953,14098,San Pedro Tlaquepaque,252.567,248.54892173913046,58.020857472205286,0.23343837931874936,3.53963,0.014014617903368214,1,1,0.9616527122561075,78,3399.4925912206863,1.3373189904107288,71.0,1.0,3.0,3.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007954,14098,San Pedro Tlaquepaque,313.56985,326.1048181818182,92.2877140616011,0.28300015490769753,2.3582990434782607,0.007520809298082264,2,1,0.9079967800632137,52,4958.266034294826,1.1383530574923533,35.0,0.0,2.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007955,14098,San Pedro Tlaquepaque,690.3641,772.9441909090909,233.3897880131493,0.3019490808756194,-1.0392497391304314,-0.0015053646896332404,2,1,0.8456054922646883,87,11515.954125585271,1.0790728813682602,44.0,1.0,1.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007956,14098,San Pedro Tlaquepaque,526.5779,542.1564652173913,159.3903200063793,0.293993210875882,-1.9228530869565215,-0.0036516023307406587,1,1,0.948874108532383,36,7786.948302362785,1.217216531041304,62.0,0.0,2.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007957,14098,San Pedro Tlaquepaque,461.0016,502.2205304347826,173.0661772003216,0.3446019561376646,-3.1789713913043482,-0.006895792533701289,1,1,0.6082442166045684,147,7925.038274479024,1.0470648232352537,52.0,0.0,2.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007958,14098,San Pedro Tlaquepaque,437.1383,438.93415217391305,119.01840939740781,0.2711532215206866,-2.534180913043478,-0.0057972063144397954,1,1,1.0,113,6528.859287090813,1.2051859373900078,75.0,1.0,2.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007959,14098,San Pedro Tlaquepaque,169.5036,176.95314782608696,53.067170608628984,0.29989390559349893,-0.19092843478260846,-0.0011263975206580181,1,1,1.0,116,2794.3759910703966,1.091859080435084,36.0,1.0,3.0,1.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007960,14098,San Pedro Tlaquepaque,609.32655,657.0705291666667,197.796811232534,0.3010282799981775,0.350924826086956,0.0005759224279443527,0,0,0.9919016236425604,112,9050.370646411686,1.2118705772949279,33.0,1.0,3.0,2.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007961,14098,San Pedro Tlaquepaque,438.96979999999996,443.1246458333333,146.47780734935205,0.330556670062637,-1.5860145652173931,-0.0036130379930860695,0,0,1.0,64,6291.742372548835,1.2558455086264215,60.0,0.0,1.0,2.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007962,14098,San Pedro Tlaquepaque,446.8176,474.5830869565218,159.48662839092444,0.33605628345018446,6.526713304347825,0.014607108816545778,1,1,1.0,92,6718.696962745394,1.1970649732524303,31.0,1.0,2.0,2.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007963,14098,San Pedro Tlaquepaque,488.4064,502.7687391304347,156.01831829102264,0.3103182559855742,4.147348347826087,0.008491592959932726,1,1,1.0,32,7639.921400944658,1.1507075450950288,43.0,1.0,0.0,3.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007964,14098,San Pedro Tlaquepaque,505.7627,481.37160833333337,140.84620056465513,0.2925934935222103,2.6706024347826083,0.005280346761005919,0,0,0.3726534893358061,45,6680.931229243877,1.362643662630595,44.0,1.0,4.0,1.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007965,14098,San Pedro Tlaquepaque,406.1427,448.57115,138.3412624545229,0.30840427979936497,13.154786565217389,0.032389567915950206,2,1,0.7802616158694817,133,6267.670321042142,1.166393288979573,57.0,1.0,3.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007966,14098,San Pedro Tlaquepaque,259.92125,267.4086916666667,88.13107899743977,0.3295744743678636,-1.9096133043478254,-0.007346891815685811,0,0,0.8310334835239654,75,3676.393255558158,1.2726012085150795,52.0,1.0,6.0,0.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007967,14098,San Pedro Tlaquepaque,234.4337,244.39997727272728,75.0802157017028,0.30720222047287826,-4.575921695652174,-0.01951904395849306,2,1,0.48634595902823385,77,3353.798936564268,1.25821692946295,50.0,1.0,1.0,0.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007968,14098,San Pedro Tlaquepaque,213.5354,236.9029391304348,74.23266593463076,0.31334632743310753,-3.0462160000000007,-0.014265625278056943,1,1,0.48330160929942356,162,3364.8980261811266,1.1422744969071772,40.0,1.0,2.0,2.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007969,14098,San Pedro Tlaquepaque,95.0593,95.57599130434782,35.81772791514779,0.3747565411180665,-1.2564852173913044,-0.013217909424867471,1,1,0.46390359835590733,49,1433.9447208897298,1.1932589695217273,60.0,1.0,1.0,3.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007970,14098,San Pedro Tlaquepaque,275.17785000000003,288.64675454545454,94.21742401879726,0.32641082061416493,-6.2534530434782605,-0.022725132286186042,2,1,0.44119604653461675,30,4225.58197556116,1.1721938726185077,53.0,1.0,2.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007971,14098,San Pedro Tlaquepaque,452.9441,468.33346249999994,173.09364756086282,0.36959487506375405,1.7190214347826092,0.0037952176323361076,0,0,1.0,118,6776.642859186656,1.2031021804472866,46.0,1.0,1.0,2.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007972,14098,San Pedro Tlaquepaque,660.1865,636.8556050000001,148.3891750589768,0.2330028563680095,-6.053972739130437,-0.009170094721916362,4,1,0.9910291985489037,47,8801.578066168855,1.3501393625850755,29.0,1.0,3.0,1.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007973,14098,San Pedro Tlaquepaque,245.6844,252.55813333333333,70.35282631438011,0.27856092134449884,2.4689486086956522,0.01004926893484345,3,2,0.8192665378070408,47,3831.348078131184,1.1542462626254189,37.0,1.0,2.0,1.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007974,14098,San Pedro Tlaquepaque,339.0377,342.9818157894737,64.69840469291394,0.18863508709344107,1.9754163043478263,0.0058265387723778995,5,1,1.0,108,5073.437107072358,1.2028686807791273,42.0,1.0,2.0,4.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007975,14098,San Pedro Tlaquepaque,283.2232,285.4357217391304,82.09901596917734,0.28762698469888953,0.6526901739130437,0.0023045081543921673,1,1,1.0,25,4229.906296191105,1.2052318049197928,39.0,1.0,5.0,2.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007976,14098,San Pedro Tlaquepaque,395.86305,413.92585416666674,120.38488259947209,0.29083682835380287,2.123217434782609,0.005363515071140408,0,0,1.0,207,5887.274249627989,1.2103283451506026,45.0,0.0,1.0,3.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007977,14098,San Pedro Tlaquepaque,166.0145,175.57297083333333,56.498246848371735,0.3217935345071081,1.0765773478260872,0.006484839262992613,0,0,0.5094178181146737,29,2874.952498808369,1.0394123037645304,66.0,1.0,2.0,4.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007978,14098,San Pedro Tlaquepaque,280.0258,295.65023043478266,93.39541877308756,0.315898345946629,3.602269434782608,0.012864062649879432,1,1,1.0,37,4195.455875172544,1.2014104187885668,60.0,1.0,2.0,2.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007979,14098,San Pedro Tlaquepaque,270.4312,283.64092608695654,95.56234842914773,0.3369131166912455,5.288718652173914,0.019556614222670736,1,1,0.6234693160670894,98,3714.447277101673,1.3104941965411987,43.0,1.0,3.0,1.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007980,14098,San Pedro Tlaquepaque,437.111,451.696404347826,155.57421475001007,0.3444220791941729,9.10139804347826,0.020821709001782752,1,1,0.32629449577550973,175,7094.768713529605,1.1089858341676255,31.0,0.0,1.0,3.0,0.0,1.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007981,14098,San Pedro Tlaquepaque,169.42295000000001,182.24114090909092,53.5670571820535,0.2939350407643402,-0.35985821739130425,-0.0021240228516343517,2,1,1.0,68,2471.9258160975046,1.2336992801889604,61.0,1.0,2.0,3.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007982,14098,San Pedro Tlaquepaque,414.92955,434.699,155.6295130458781,0.35801672662204903,-9.878358608695654,-0.023807315262785345,2,1,0.9157455696036646,38,6312.787399614566,1.1831115840295858,44.0,0.0,3.0,2.0,1.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007983,14098,San Pedro Tlaquepaque,527.7843,553.7095956521738,162.11592715627768,0.2927815021253754,7.78311195652174,0.014746766731260743,1,1,0.84477146415616,46,8091.380474710905,1.1741034091391467,24.0,1.0,1.0,2.0,0.0,0.0,64.44796,2.927161334,0.6536746,0.940982353811595,10.18,49.5937870683288,0.612723,0.412938,0.997768
H007984,14099,Tolimán,193.4203,189.37821304347827,52.04162254371106,0.2748025852993085,-0.3024656956521738,-0.0015637743073099038,1,1,1.0,65,2781.1147411385646,1.2518596764456675,54.0,1.0,2.0,2.0,0.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007985,14099,Tolimán,293.48220000000003,299.48882727272724,65.38370673240925,0.21831768259210577,3.6511128695652175,0.012440662055706334,2,1,0.8068132421011216,41,4028.6812428776693,1.3112677031322055,57.0,1.0,7.0,1.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007986,14099,Tolimán,241.4096,233.92958095238092,78.41013573333885,0.3351869199872595,-3.376013304347826,-0.013984585966539134,3,1,0.045113161321443385,141,3658.2311089123896,1.1878344124879254,35.0,0.0,3.0,2.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007987,14099,Tolimán,763.08565,790.5918083333335,278.3957894296222,0.35213593980503716,2.25191895652174,0.0029510697213631786,0,0,0.861001217113355,37,11057.431994790113,1.2421999707049267,44.0,1.0,3.0,1.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007988,14099,Tolimán,659.5902,693.6666375000001,212.56403588697037,0.3064354322316249,-9.284149260869567,-0.01407563250768366,0,0,0.7104485479856792,83,10000.712176852578,1.187177811944244,54.0,0.0,2.0,1.0,0.0,1.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007989,14099,Tolimán,586.4954,592.5785652173913,174.2742044811374,0.29409468163466856,-4.108974260869566,-0.007005978667299975,1,1,0.8759502664713839,102,8226.15513434419,1.2833355349602977,39.0,0.0,1.0,2.0,0.0,1.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007990,14099,Tolimán,387.56125,393.6274458333334,99.27228266803237,0.2521985794406863,-3.4554097826086956,-0.008915777267744635,0,0,0.736147643235902,60,6538.516936497692,1.0669242838631687,35.0,1.0,4.0,2.0,0.0,1.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007991,14099,Tolimán,587.8922,618.238847826087,207.63289453236683,0.3358457580957041,-5.449522565217392,-0.00926959494481708,1,1,1.0,51,8115.164238175602,1.3039858824075987,54.0,1.0,5.0,3.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007992,14099,Tolimán,478.1654,475.6187608695652,141.7131641678158,0.29795537061810634,6.736802217391305,0.014088853391297876,1,1,0.7836023882881031,59,7131.8137269261315,1.2068426811968456,39.0,1.0,0.0,2.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007993,14099,Tolimán,735.1103,788.6562869565216,233.42216874425833,0.29597452350890446,1.8077539999999996,0.0024591602103793127,1,1,0.5797100768433564,33,11211.233665195152,1.1802434767797407,52.0,1.0,1.0,3.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007994,14099,Tolimán,349.2652,356.0239380952381,82.9357633092472,0.23294996328887718,2.2725423043478257,0.006506638234636103,3,1,0.18198905019414002,103,5581.112349027889,1.1264373850304272,32.0,1.0,1.0,1.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007995,14099,Tolimán,112.71855,110.93315909090907,27.7795878885346,0.2504173514590835,-0.9819670869565214,-0.008711672452817405,2,2,0.8448929392507756,55,1801.2236863930498,1.1264197308347303,29.0,1.0,1.0,2.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007996,14099,Tolimán,289.7744,299.49700434782613,98.19645689059199,0.3278712490110579,3.1485885652173917,0.010865654679010264,1,1,0.8528988120163488,50,4387.5998551630955,1.188790995574074,54.0,0.0,5.0,1.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007997,14099,Tolimán,497.0008,498.3953652173913,127.29558844323212,0.2554108591834678,5.8263621739130445,0.011723043854080404,1,1,0.9964363052613163,28,7000.06609173381,1.2779899907751027,48.0,1.0,4.0,2.0,0.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007998,14099,Tolimán,283.6358,294.64035,74.86692706260793,0.25409597518672483,3.2174677826086957,0.011343658954929862,2,1,0.9869469979670278,235,4730.086049054732,1.0793555015812621,56.0,0.0,3.0,3.0,0.0,1.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H007999,14099,Tolimán,650.63075,693.3884909090909,233.6904302513923,0.3370266932827287,-8.429865652173916,-0.012956451339218007,2,1,1.0,109,9359.992003515743,1.2512140497129756,39.0,0.0,3.0,1.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H008000,14099,Tolimán,243.20525,254.0324181818182,92.36067592669943,0.3635783046421826,2.66233,0.010946844280705288,2,1,1.0,89,3758.9877795901048,1.1645939696237484,35.0,1.0,2.0,4.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H008001,14099,Tolimán,614.9745499999999,577.6648,152.96937755517408,0.2648064717725125,1.7306294782608707,0.002814148127367012,0,0,0.9018597195261379,39,8213.614604517346,1.3477065132702892,61.0,1.0,0.0,2.0,1.0,0.0,60.91217,28.07863501,3.26409496,0.846905526291835,7.57,78.0887011615628,0.483167,0.490374,0.542149
H008002,14100,Tomatlán,197.4633,208.8203,80.8164955716625,0.3870145554415088,0.20077839130434777,0.0010167883920928484,1,1,0.5169080103331577,32,2834.88046097088,1.2537881046253083,27.0,1.0,2.0,2.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008003,14100,Tomatlán,495.6646,479.84493636363635,170.00857631316174,0.3542989900060668,-8.504482695652174,-0.0171577366946362,2,1,0.8383908668630711,36,6370.73329605583,1.4004608865864243,60.0,0.0,5.0,2.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008004,14100,Tomatlán,229.35305,242.04352777777774,78.66184608678434,0.3249904957549803,-4.942412304347825,-0.021549363761885116,6,2,0.8397746561017976,86,3804.1048581625305,1.085236883295086,61.0,1.0,1.0,3.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008005,14100,Tomatlán,180.2738,195.71735454545453,57.7615475115766,0.29512736694058334,0.2789643478260873,0.0015474480918807243,2,1,1.0,54,3000.934373160764,1.081306018892458,55.0,0.0,1.0,2.0,0.0,1.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008006,14100,Tomatlán,340.409,359.57052608695653,143.30903863434185,0.3985561336016868,3.395499695652174,0.009974764755491701,1,1,0.8778437566909679,58,5336.0675133310115,1.1482916932164202,37.0,1.0,3.0,1.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008007,14100,Tomatlán,223.83015,228.19170416666668,49.38805928485038,0.21643231713970776,-0.20903604347826132,-0.000933904764296773,0,0,0.5193825055371399,73,3170.0153097916095,1.2709537040894778,35.0,1.0,1.0,4.0,0.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008008,14100,Tomatlán,426.4165,466.4058739130435,168.88219633748528,0.36209277323332256,7.106368304347826,0.016665322060351383,1,1,1.0,116,7747.596984630286,0.9906938906639932,42.0,0.0,5.0,2.0,0.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008009,14100,Tomatlán,304.08775,306.10864999999995,67.419653526885,0.22024746287595928,2.7385856521739136,0.009005905868203877,0,0,0.8952680863740636,50,4657.437462471658,1.1752341376786246,29.0,1.0,3.0,2.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008010,14100,Tomatlán,353.75605,356.264109090909,95.61159174080011,0.2683727866519459,3.5238233913043477,0.009961167848025065,2,1,0.9988203565221131,45,5712.427552157217,1.1146940318911114,33.0,0.0,0.0,2.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008011,14100,Tomatlán,345.3211,341.16962727272727,109.36824237980942,0.3205685196952824,-5.23999095652174,-0.015174256529710288,2,1,1.0,65,5345.8693067588865,1.162725731461723,53.0,1.0,2.0,1.0,0.0,1.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008012,14100,Tomatlán,459.3973,485.2901708333333,126.89198156998656,0.2614765128090055,2.388010739130435,0.005198138385076349,0,0,1.0,98,7059.74171642705,1.171310755003801,53.0,1.0,2.0,3.0,0.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008013,14100,Tomatlán,282.7656,314.55959583333333,122.93521768054161,0.3908169367870048,-1.716803782608696,-0.006071473271885603,0,0,0.9919605946167546,129,4006.050631580958,1.2705233328494792,32.0,1.0,2.0,2.0,0.0,1.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008014,14100,Tomatlán,576.56945,596.1054681818182,171.945105175173,0.28844745494387586,2.713208652173912,0.004705779420283042,2,1,0.7674553374748745,30,9066.226488721486,1.1447155123369894,53.0,1.0,1.0,3.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008015,14100,Tomatlán,920.38535,995.1755999999999,286.6238331270357,0.2880133246102856,12.403370956521739,0.013476280295554182,0,0,1.0,26,13743.123394027893,1.2054709708274323,50.0,0.0,3.0,1.0,0.0,1.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008016,14100,Tomatlán,238.748,232.91305217391303,70.82230887724874,0.30407187667768265,3.063424956521739,0.012831206780880842,1,1,1.0,112,3327.276436700607,1.2915861010519012,63.0,1.0,3.0,3.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008017,14100,Tomatlán,823.33755,820.3764227272727,280.6297046979354,0.3420743172567118,-1.5660220434782604,-0.0019020413237295693,2,1,0.7726225791003778,102,11223.485906979997,1.3204521325039709,52.0,1.0,5.0,4.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008018,14100,Tomatlán,251.77519999999998,270.1234416666667,81.00360263619474,0.2998762422705745,4.955252086956522,0.01968125568744071,0,0,1.0,72,4274.158510637541,1.0603148172256263,58.0,1.0,3.0,4.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008019,14100,Tomatlán,308.2575,290.16507826086956,78.85992654820407,0.2717760766418141,-1.6771673913043477,-0.0054407999523267,1,1,1.0,34,4363.816091698399,1.2715098169594194,51.0,1.0,3.0,3.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008020,14100,Tomatlán,511.9334,524.2609565217391,136.82788101660896,0.2609919341016867,-9.867533913043479,-0.01927503443425156,1,1,0.0,57,8016.7138718338565,1.1494486827546055,57.0,0.0,3.0,3.0,0.0,1.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008021,14100,Tomatlán,203.9291,232.9306826086957,87.98238392285052,0.3777191692287858,5.513765434782609,0.027037658847033647,1,1,0.9423993915464434,66,3330.159317120569,1.102266723735578,30.0,1.0,1.0,2.0,1.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
H008022,14100,Tomatlán,460.58169999999996,494.67805000000004,163.1881357474009,0.3298875617129179,-1.2769025652173918,-0.0027723692999904077,2,1,0.0,143,7172.606484868612,1.1558518674473,44.0,0.0,1.0,1.0,0.0,0.0,60.75254,18.74940334,3.57040573,0.865620174923037,7.76,73.7224366943663,0.469667,0.466953,0.521579
